id,title,lead,source,link,image,authors,about
4049,Zaginiona kawiarnia w zapomnianym zakątku Wrzeszcza,"Górna część ulicy Traugutta: PRL-owskie akademiki, przemysłowy budynek siedziby WP, opuszczona szkoła. Choć każdy miłośnik Wrzeszcza bez trudu wygrzebie między nimi ślady przeszłości, to nie przyprowadzimy tu gości z innego miasta czy zagranicy. A przecież 100 lat temu był tu urzekający zakątek z zabytkowym dworem, źródłem mineralnym i zawieszonymi na stromych zboczach knajpkami - dziś zapomniany tak bardzo, że nawet sama lokalizacja wielu jego obiektów jest zagadką.",trojmiasto.pl,https://www.trojmiasto.pl/historia/Zaginiona-kawiarnia-w-zapomnianym-zakatku-Wrzeszcza-n154775.html,https://s-trojmiasto.pl/zdj/c/n/2/2878/1200x0/2878260.webp?r=2026042520,Tomasz Larczyński,article
4050,Trwają poszukiwania Kamili z Gdańska. Jest nowe nagranie z monitoringu,"
                    
                        
                        
                            35-latka po imprezie w klubie muzycznym ""Echo"" miała wrócić do domu na Dolnym Mieście. Rano alarm podniosło dwóch synów, którzy zaniepokoili się nieobecnością matki. Poszukiwania trwają już piąty dzień. Trop urywa się na ul. Łąkowej. 
                        
                    
                ",trojmiasto.wyborcza.pl,"https://trojmiasto.wyborcza.pl/trojmiasto/7,35612,22161327,trwaja-poszukiwania-kamili-z-gdanska-jest-nowe-nagranie-z-monitoringu.html","https://bi.im-g.pl/im/c1/22/15/z22161345FBW,Zaginiona-Kamila-Czerwionke-.jpg",Paweł Wojciechowski,article
4052,Zaginiona Marta z Gdańska NIE ŻYJE! Nurkowie wyłowili ciało 24-latki [ZDJĘCIA],"Zaginionej Marty z Gdańska szukało całe Trójmiasto. We wtorek (29 grudnia) między godziną 1:00 w nocy a 6:00 nad ranem młoda kobieta wyszła z psem na spacer. Choć jej pupil się odnalazł, 24-latka długo nie wracała do domu. Nie nawiązała też żadnego kontaktu z bliskimi. W środę w poszukiwania włączyła się Grupa Specjalna Płetwonurków RP. Niestety, najnowsze wieści są tragiczne. Dziś z Bałtyku wyłowiono ciało Marty.",Super Express,https://www.se.pl/trojmiasto/zaginiona-marta-z-gdanska-nie-zyje-nurkowie-wylowili-cialo-24-latki-czytaj-wiecej-aa-wBzL-v936-nC3y.html,https://cdn.galleries.smcloud.net/t/galleries/gf-va6D-266Z-6Qnf_marta-z-gdanska-nie-zyje-664x442-nocrop.png,pt,"CIAŁO W BAŁTYKU, MARTA Z GDAŃSKA, ZAGINIĘCIE GDAŃSK"
4053,Kolejna zaginiona z Gdańska. Trwają poszukiwania 45-latki. Widzieliście Katarzynę Zimochocką?,Policjanci ze Stogów poszukują 45-letniej Katarzyny Zimochockiej. 12 marca kobieta wyszła z ośrodka opiekuńczo-resocjalizacyjnego znajdującego się na terenie podległym Komisariatowi Policji VII w Gdańsku i do chwili obecnej nie powróciła ani nie skontaktowała się z rodziną.,Super Express,https://www.se.pl/trojmiasto/kolejna-zaginiona-z-gdanska-trwaja-poszukiwania-45-latki-widzieliscie-katarzyne-zimochocka-aa-zKdR-NqFB-Ke9Z.html,https://cdn.galleries.smcloud.net/t/galleries/gf-EVY6-PkMt-71NJ_to-kolejne-zaginiecie-w-gdansku-w-ostatnim-czasie-664x442-nocrop.jpg,Dominika Majewska,"GDAŃSK, POLICJA GDAŃSK"
4058,Zaginęła 19-latka z Poznania. Wyszła z domu bez telefonu i dokumentów. Rano ojciec zastał otwarte mieszkanie,"
                    
                        
                        
                            Zaginiona wróciła do swojego mieszkania przed godz. 1 w nocy. Napisała koleżance, że wszystko u niej w porządku. W mieszkaniu zostawiła telefon i dowód osobisty. Co działo się dalej - nie wiadomo.
                        
                    
                ",poznan.wyborcza.pl,"https://poznan.wyborcza.pl/poznan/7,36001,26834690,zaginela-19-latka-z-poznania-wyszla-z-domu-bez-telefonu-i-dokumentow.html","https://bi.im-g.pl/im/3d/97/19/z26834749FBW,Zaginiona-Natalia-Lick.jpg",Tomasz Nyczka,article
4059,Poznańska policja prosi o pomoc. Zaginęła nastolatka!,"Policjanci z Komendy Miejskiej Policji w Poznaniu w mediach społecznościowych poinformowali o poszukiwaniach zaginionej 19-latki z ulicy Głuszyna w Poznaniu. Rodzina z zaginioną nie ma kontaktu już od blisko dwóch miesięcy. Szczegółowy rysopis zaginionej i to, co należy zrobić, gdy ją spotkamy w poniższym artykule!",Poznań Radio ESKA,https://poznan.eska.pl/trwaja-poszukiwania-19-latki-z-poznania-rodzina-nie-ma-kontaktu-z-wiktoria-od-wielu-tygodni-aa-JTkK-b8gS-Pt4c.html,https://cdn.galleries.smcloud.net/t/galleries/gf-g2FU-76fE-DB1U_poszukiwana-wiktoria-z-poznania-1248x1040.jpg,Szymon Miś,Article
4060,Zaginiona 19-latka z Poznania. 10. dzień poszukiwań Natalii Lick. Społecznicy w bunkrach i opuszczonej kamienicy,"
                    
                        
                        
                            Społecznicy, którzy zaangażowali się w poszukiwania zaginionej Natalii Lick, przeczesywali w sobotę bunkry na Franowie oraz tereny na poznańskiej Starołęce. - Nie ma przełomu - mówi na koniec dnia Andrzej Borowiak, rzecznik wielkopolskiej policji.
                        
                    
                ",poznan.wyborcza.pl,"https://poznan.wyborcza.pl/poznan/7,36001,26856836,zaginiona-19-latka-z-poznania-10-dzien-poszukiwan-natalii.html","https://bi.im-g.pl/im/85/9a/19/z26846341FBW,Zaginiona-Natalia-Lick.jpg",Tomasz Cylka,article
4061,Zaginiona 39-latka spod Poznania nie żyje. Policja zatrzymała jej męża,"
                    
                        
                        
                            Ciało zaginionej Natalii Panochy-Raczkiewicz policja odnalazła w środę w kompleksie leśnym nad jeziorem Kowalskim niedaleko Poznania. Doradczyni finansowa z Gortatowa zaginęła pięć dni wcześniej. Planowała rozwód.
                        
                    
                ",poznan.wyborcza.pl,"https://poznan.wyborcza.pl/poznan/7,36001,31073415,zaginiona-39-latka-spod-poznania-nie-zyje-policja-zatrzymala.html","https://bi.im-g.pl/im/36/a2/1d/z31074614FBW,Zapora-na-jeziorze-Kowalskim-niedaleko-Gortatowa--.jpg",Piotr Żytnicki,article
4062,Tesco zamyka i sprzedaje sklepy w Małopolsce. Pracę straci ponad 2000 osób!,"Centrala Tesco w Krakowie poinformowała o zamiarze zwolnienia ponad 2000 osób zatrudnionych w sklepach, które w najbliższym czasie zostaną zamknięte. Mowa m.in. o dwóch placówkach w Małopolsce. ",Super Express,https://www.se.pl/krakow/tesco-zamyka-i-sprzedaje-sklepy-w-malopolsce-prace-straci-ponad-2000-osob-aa-HmQA-SBXm-TXSH.html,https://cdn.galleries.smcloud.net/t/galleries/gf-iWBL-XZNW-Au4j_rewolucja-w-tesco-1040x442.jpg,Amadeusz Calik,"LIKWIDACJA TESCO, TESCO POLSKA, TESCO ZAMYKA SKLEPY, TESCO ZWOLNIENIA, WIADOMOŚCI KRAKÓW, WIADOMOŚCI MAŁOPOLSKA"
4064,Policja zakończyła poszukiwania 16-letniej Kariny z Gdańska. Ważny komunikat,"Zaginęła 16-letnia Karina z Gdańska. Policjanci prowadzili poszukiwania opiekuńcze dziewczyny, która w niedzielę (20 lipca) około godz. 18 wyszła do znajomych i do tej pory nie wróciła. Ostatni raz rodzina miała kontakt z nastolatką poprzez sms-a.",Super Express,https://www.se.pl/trojmiasto/karina-wyszla-do-znajomych-i-slad-po-niej-zaginal-tajemniczy-sms-do-rodziny-aa-pCsx-PoaC-cDni.html,https://cdn.galleries.smcloud.net/t/galleries/gf-FCNk-wSpc-htsv_zaginiecie-16-letniej-kariny-z-gdanska-1920x1080-nocrop.jpg,Sebastian Chrostowski,"Article, POLICJA GDAŃSK, TRÓJMIASTO, ZAGINIONA NASTOLATKA"
4067,Wyszli z placówek wychowawczych i nie wrócili. Policja prosi o pomoc,"
        	Policja z Gdańska szuka dwójki zaginionych nastolatków. 14-letni Fabian nie był widziany od poniedziałku. Z kolei 17-letnia Anhelina nie nawiązała kontaktu ze swoimi opiekunami od 4 października. W związku z tym policja poprosiła o pilny kontakt wszystkich, którzy mogą posiadać informacje o miejscu pobytu zaginionych.
        	",PolsatNews.pl,https://www.polsatnews.pl/wiadomosc/2024-10-12/wyszli-z-placowek-wychowawczych-i-nie-wrocili-policja-prosi-o-pomoc/,https://ipla.pluscdn.pl/dituel/cp/6h/6h5f4zzahtw7gdhnne85b5duz11yf27m.jpg,Polsat News,article
4071,Kraków. Zaginęła 17-letnia Wiktoria Czernachowska. Poszukiwania trwają od lipca. Policja prosi o pomoc,Zaginiona ostatni raz widziana była 6 lipca 2019 roku w placówce opiekuńczej przy ul. Kąpielowej w Krakowie. Do chwili obecnej nie nawiązała kontaktu z rodziną i opiekunami.,Gazeta Krakowska,https://gazetakrakowska.pl/krakow-zaginela-17letnia-wiktoria-czernachowska-poszukiwania-trwaja-od-lipca-policja-prosi-o-pomoc/ar/c1-14722088,https://d-art.ppstatic.pl/kadry/k/r/1/1b/80/5e21b94f23256_o_original.jpg,Bartosz Dybała,article
4072,Zaginięcie studentki z Krakowa. Policja apeluje o pomoc,"Policja w Krakowie poszukuje 22-letniej Katarzyny Koczot, która zaginęła po wyprowadzce z akademika. Rodzina i funkcjonariusze apelują o pomoc w jej odnalezieniu. ",WP Wiadomości,https://wiadomosci.wp.pl/zaginiecie-studentki-z-krakowa-policja-apeluje-o-pomoc-7122378509077280a,https://v.wpimg.pl/MzI0YTNmYhsoUi9nYRZvDmsKez0nT2FYPBJjdmFcf055SG5ifkIrEyVVKzE-AmMdO0UpNTkdYwolHzgkJ0I7S2ZUMCc-ASwDZlU0NisJYhtxUm43KFV7Vy9WYGdjWXxMKh1gMnhZYEIqA2pmegx-HC8JbHYz,Kamila Gurgul,"policja, poszukiwania, zaginięcie"
4073,"Tajemnicze zaginięcie 21-letniej Julii w Krakowie. Miała spotkać się z koleżanką, ta zaprzecza","W Krakowie zaginęła 21-letnia Julia Kopeć. 9 lipca kobieta miała spotkać się z koleżanką i spędzić z nią cały dzień. Jednak do spotkania nie doszło, a Julia do tej pory nie nawiązała kontaktu z rodziną.",gazetapl,"https://wiadomosci.gazeta.pl/wiadomosci/7,187572,29970036,tajemnicze-zaginiecie-21-letniej-julii-w-krakowie-kolezanka.html","https://bi.im-g.pl/im/36/94/1c/z29970230IER,21-letnia-Julia-Kopec.jpg",https://wiadomosci.gazeta.pl/wiadomosci/autor/621f435f2bc8d902a73caba7,"Kraków, article, małopolskie, policja, poszukiwania, zaginieni"
4077,"Zatoka Gdańska: zaginął pływak, śmigłowiec i statek ratowniczy w akcji","
Podczas Memoriału Pływackiego JW Formoza, który odbywał się na Zatoce Gdańskiej, zaginął jeden z uczestników - o zdarzeniu poinformował ""Dziennik Bałtycki"". Na szczęście mężczyzna został szybko odnaleziony.

",Polskie Radio 24,"https://polskieradio24.pl/artykul/3588673,zatoka-gdanska-zaginal-plywak-smiglowiec-i-statek-ratowniczy-w-akcji",https://static.prsa.pl/images/dce08fe0-72f6-4337-b164-d0fc7a5a530b.jpg,Polskie Radio 24,"article, website"
4080,Zaginął Dawid Glaza. Ostatnio widziano go w Gdańsku,Policja poszukuje 45-letniego Dawida Glazy. Mężczyzna ostatni raz był widziany na początku kwietnia w Gdańsku Osowej. Funkcjonariusze publikują zdjęcia mężczyzny i apelują o pomoc.,WP Wiadomości,https://wiadomosci.wp.pl/zaginal-w-kwietniu-policja-szuka-45-latka-z-gdanska-7174737938201280a,https://v.wpimg.pl/ZTkyOTY2dTUKGzlndkl4IElDbT0wEHZ2Hlt1dnYDaGBbAXhiaR08PQccPTEpXXQzGQw_NS5CdCQHVi4kMB0sZUQdJicpXjstRBwiNjxWdTdeG3ZsbgJoeV1NLmJ0Bj9lU1R3NjgAd2RdTCptawtsYg9AfHYk,Katarzyna Staszko,"apel, mężczyzna, policja, poszukiwania, zaginiony, zdjęcie"
4082,"16-letni Seweryn zaginął w Krakowie. ""Był spokojnym, dobrym chłopakiem""","Policja prowadzi akcję #zaginioneNIEzapomniane, której celem jest przypomnienie o osobach zaginionych wiele lat temu i wciąż poszukiwanych. Jednym z takich przypadków jest Seweryn Adamczyk z Tylmanowej. Ślad po nim zaginął w 2013 r. w Krakowie. Mężczyzna miał wówczas 16 lat. Jego losy pozostają nieznane.",Super Express,https://www.se.pl/krakow/seweryn-wyszedl-z-domu-12-lat-temu-slad-zaginal-w-krakowie-lubil-pilke-nozna-i-gry-komputerowe-aa-Xpkv-RcLG-eBvp.html,https://cdn.galleries.smcloud.net/t/galleries/gf-VcJ5-anaH-XHP6_slad-po-nim-urwal-sie-w-krakowie-do-dzis-nie-wiadomo-co-sie-stalo-z-16-letnim-sewerynem-1280x960.jpg,Adrian Teliszewski,"Article, POLICJA, POSZUKIWANI MAŁOPOLSKA, ZAGINIENI MAŁOPOLSKA"
4083,Rodzina drżała o los 16-letniego Marcina. Teraz wszystko się wyjaśniło,"Rodzina odetchnęła z ulgą. Zaginiony 16-latek ze Starej Wsi w woj. małopolskim, którego od dwóch dni szukała policja, wrócił cały i zdrowy do domu. Funkcjonariusze odwołali alarm w piątek, 16 maja, o godz. 10. Co się z nim działo? Tego na razie nie wiadomo.",Fakt,https://www.fakt.pl/wydarzenia/polska/krakow/marcin-sie-odnalazl-policja-zakonczyla-poszukiwania-16-latka/gj19zql,https://ocdn.eu/pulscms-transforms/1/s8rk9kuTURBXy85NGJjZjIxNy02ZTZlLTQ4MmItOTU4NC0zYzM2ODg2MzA0NWQuanBlZ5KVAwAAzQkAzQUQkwXNBLDNAnbeAAGhMAE,https://www.fakt.pl/#/schema/Person/wojciech-laskarzewski,"Limanowa, article, zaginięcie"
4085,Dramat nad Morskim Okiem! 8-letni chłopiec zaginął w tłumie turystów,"Chwile grozy przeżyli rodzice 8-letniego chłopca, który zaginął na szlaku do Morskiego Oka. W tłumie turystów dziecko odłączyło się od opiekunów. Na szczęście, dzięki szybkiej interwencji policji, cała sytuacja zakończyła się szczęśliwie.",Super Express,https://www.se.pl/krakow/dramat-nad-morskim-okiem-8-latek-zaginal-w-tlumie-turystow-szybka-akcja-policji-aa-iD17-29ke-SE8a.html,https://cdn.galleries.smcloud.net/t/galleries/gf-5HnE-fobN-WubX_dramat-nad-morskim-okiem-8-latek-zaginal-w-tlumie-turystow-szybka-akcja-policji-1280x960.jpg,Grzegorz Kluczyński,"MAJÓWKA, MORSKIE OKO, POLICJA ZAKOPANE, ZAGINIĘCIE DZIECKA"
4087,Zaginął mieszkaniec Poznania. Wyszedł z mieszkania w sobotę i do tej pory nie wrócił,45-letni Mateusz Patera ostatni raz był widziany w sobotę 9 sierpnia o godzinie 13:00 na os. Przemysława w Poznaniu.,epoznan.pl,https://epoznan.pl/news-news-166453-zaginal_mieszkaniec_poznania_wyszedl_z_mieszkania_w_sobote_i_do_tej_pory_nie_wrocil,https://epoznan.pl/storage/gallery/127520/bKKWHotiBNUcanaKijEmY0LO8m1zUUje.jpg,Paula Zych,article
4088,"Wsiadł w samolot i przyleciał do Poznania. ""Miał załamanie nerwowe"". Rodzina szuka Richarda","W Poznaniu trwają poszukiwania obywatela Wielkiej Brytanii, który pod wpływem załamania nerwowego wsiadł w samolot i przyleciał do stolicy Wielkopolski. Mężczyzna nie mówi po polsku, nikogo tu nie zna. Nie wiadomo, co się z nim dzieje. Rodzina pana Richarda planuje jak najszybciej dotrzeć do Polski, by odnaleźć mężczyznę, ale dopóki to nie nastąpi, prosi o pomoc mieszkańców Poznania.",Fakt,https://www.fakt.pl/wydarzenia/polska/poznan/brytyjczyk-zaginal-w-poznaniu-przylecial-do-polski-przez-zalamanie-nerwowe/lxspp80,https://ocdn.eu/pulscms-transforms/1/elSk9kuTURBXy8wZjdiYTFjMy0wODdkLTRmNDYtYmExZi02MTdmOTNkNjk1OTMuanBlZ5KVAwAAzQoAzQWgkwXNBLDNAnbeAAGhMAE,https://www.fakt.pl/#/schema/Person/karolina-piechota,"Manchester, Wielka Brytania, zaginięcie"
4089,"Zaginęła 54-latka z Lubonia. Cierpi na demencję, może być zagubiona","Wyszła z domu i przepadła. 54-letnia Magdalena Majewska z Lubonia (woj. wielkopolskie) nie wróciła do bliskich. Trwa policyjna akcja poszukiwawcza. Przeczesywane są okoliczne lasy i pustostany. W działania zaangażowano psy tropiące, drony i strażaków.",Fakt,https://www.fakt.pl/wydarzenia/polska/poznan/zaginela-magdalena-majewska-z-lubonia-szuka-jej-policja-i-strazacy/bfh2qf1,https://ocdn.eu/pulscms-transforms/1/E-qk9kuTURBXy84NTI3YjQ5My02YTMyLTRmZTItOGZiNi00MjVlM2VmOWRiOTMuanBlZ5KVAwAAzQTszQLFkwXNBLDNAnbeAAGhMAE,https://www.fakt.pl/#/schema/Person/wojciech-laskarzewski,"Lubań, article, zaginięcie"
4102,Zaginęła 22-latka. Policja prosi o pomoc,"Katarzyna Koczot kilka dni przed Wigilią wyszła z krakowskiego akademika, w którym mieszkała i już nie wróciła. Ostatni raz miała kontakt ze swoją rodziną w święta. Trwają poszukiwania 22-latki, a policja apeluje o pomoc.",Polskie Radio 24,"https://polskieradio24.pl/artykul/3481005,zaginela-22-latka-policja-prosi-o-pomoc",https://static.prsa.pl/images/3f663c92-7db1-47a3-a944-43134d44d865.jpg,Polskie Radio 24,"article, website"
4104,Natalia z Gortatowa pomogła złapać swojego zabójcę. Ważna decyzja w sprawie,"Ta śmierć wstrząsnęła całą Polską. 39-letnia Natalia P.-R. została brutalnie uduszona przez swojego męża. Para chciała się rozwieść, ale małżonkowie wciąż ze sobą mieszkali. Dwa tygodnie przed śmiercią kobieta napisała list, że… boi się o swoje życie. Szczegóły w artykule. ",Super Express,https://www.se.pl/poznan/natalia-z-gortatowa-pomogla-zlapac-swojego-zabojce-wazna-decyzja-w-sprawie-aa-H7dL-qxbD-QEG4.html,https://cdn.galleries.smcloud.net/thumbs/gf-c9b1-QrhC-htKS_natalia-z-gortatowa-pomogla-zlapac-swojego-zabojce-wazna-decyzja-w-sprawie-10-j.jpg,"Anna Kisiel, Ewa Ruszkiewicz","WIELKOPOLSKIE, WIELKOPOLSKIE TRAGEDIA, WIELKOPOLSKIE WYPADEK"
4108,Zaginęła 39-latka z okolic Poznania. Zrozpaczona rodzina prosi o pomoc,"Po nagłym zniknięciu 39-letniej Natalii rodzina zaalarmowała policję. Funkcjonariusze proszą o kontakt wszystkie osoby posiadające wiedzę o tym, gdzie przebywa zaginiona.",Polskie Radio 24,"https://polskieradio24.pl/artykul/3392222,zaginela-39-latka-z-okolic-poznania-zrozpaczona-rodzina-prosi-o-pomoc",https://static.prsa.pl/images/ed2e378b-e3da-479d-acc6-be9efc290652.jpg,Polskie Radio 24,"article, website"
4109,Zaginiona 19-latka z Poznania. Trzecia doba poszukiwań Natalii Lick. Policja skupia się na brzegu Warty,"
                    
                        
                        
                            Przy wykorzystaniu motorówki i drona policja przeszukuje tereny nadwarciańskie. Znajomi nastolatki sprawdzają opuszczone budynki na terenie Poznania.
                        
                    
                ",poznan.wyborcza.pl,"https://poznan.wyborcza.pl/poznan/7,36001,26841803,zaginiona-19-latka-z-poznania-trwaja-poszukiwania-zwiastujemy.html","https://bi.im-g.pl/im/6e/99/19/z26842222FBW,Poszukiwania-19-letniej-Natalii-Lick-z-Poznania--P.jpg",Damian Nowicki,article
4110,Straszny finał poszukiwań. Nowe doniesienia ws. zaginionej Natalii,"Policjanci poinformowali o tragicznym finale poszukiwań zaginionej od 14 czerwca Natalii z Wielkopolski. Wcześniej służby prowadziły intensywne działania na wielu płaszczyznach, niestety ziścił się czarny scenariusz. W sprawie wciąż pojawiają się nowe informacje. ""Gazeta Wyborcza"" podała, że kobieta miała podjąć decyzję o rozwodzie i spotykać się z innym mężczyzną. ",Super Express,https://www.se.pl/poznan/nowe-doniesienia-ws-zaginionej-39-letniej-natalii-zaczela-spotykac-sie-z-innym-mezczyzna-aa-GBL5-Ft7B-ppUo.html,https://cdn.galleries.smcloud.net/t/galleries/gf-M9aW-eCKQ-ypao_nowe-doniesienia-ws-zaginionej-39-letniej-natalii-zaczela-spotykac-sie-z-innym-mezczyzna-1920x1080-nocrop.jpg,EMO,"NATALIA, POSZUKIWANIA, POZNAŃ, ZAGINIONA KOBIETA"
4111,Służby pod domem zaginionej Natalii! Mieszkańcy Gortatowa zszokowani akcją,"Pięć wozów strażackich i policja pojawiły się we wtorek, 18 czerwca, po południu pod domem zaginionej Natalii z Gortatowa. Służby prowadzą akcję poszukiwawczą od 14 czerwca, a teraz zaczęły przeszukiwać rzekę Cybinę, wykorzystując ponton i drona. Sąsiedzi kobiety są zszokowani zaginięciem 39-letniej kobiety, którą znali od ponad 10 lat.",Super Express,https://www.se.pl/poznan/policja-i-straz-pozarna-pod-domem-zaginionej-natalii-wielka-akcja-sluzb-mieszkancy-gortatowa-w-szoku-aa-DDuW-XkRK-gAZA.html,https://cdn.galleries.smcloud.net/t/galleries/gf-d1Dd-SsTc-eE3F_policja-i-straz-pozarna-pod-domem-zaginionej-natalii-wielka-akcja-sluzb-mieszkancy-gortatowa-w-szoku-1920x1080-nocrop.jpg,Michał Michalak,"WIELKOPOLSKA, ZAGINIENI"
4112,13-latka omal nie zamarzła na śmierć! Policjanci znaleźli ją w stanie hipotermii,"Zaginiona 13-latka z Gniezna została znaleziona pod płotem na ul. Równej, będąc w stanie hipotermii. Dziewczynka wyszła na spacer w środę, 20 listopada, po południu, ale w jego trakcie prawdopodobnie straciła przytomność, bo przestała odbierać telefon. Jej mama zgłosiła zaginięcie córki na policji, która wszczęła akcję poszukiwawczą. 13-latka leżała nieprzytomna, a jej ciało było lodowate.",Super Express,https://www.se.pl/poznan/13-latka-omal-nie-zamarzla-policjanci-znalezli-ja-w-stanie-hipotermii-akcja-poszukiwawcza-w-gnieznie-aa-YtJg-PHws-xnaj.html,https://cdn.galleries.smcloud.net/t/galleries/gf-jHXv-rcDr-w4ax_policjanci-1920x1080-nocrop.jpg,Michał Michalak,Article
